3802,92,10
6813,5789,10
751,701,10
1822,1849,10
716,760,10
5494,5481,10
9258,9282,10
8257,3223,10
2223,2441,10
6447,4249,10
1464,1666,10
2773,1884,10
3120,477,10
5491,5494,10
3590,3418,10
12323,13221,10
1208,6813,10
1041,1378,10
760,1095,10
760,751,10
10716,10767,10
6813,4249,10
9066,1849,10
2857,2776,10
1447,4441,10
1677,3590,10
6813,3418,10
10083,10016,10
2773,1865,10
5440,5481,10
6560,4774,10
1955,1337,10
2926,3503,10
8363,4056,10
10368,8363,10
1884,4607,10
5494,5500,10
8158,5423,10
2441,2223,10
4249,6813,10
9742,3466,10
3169,606,10
4249,1677,10
2489,1041,10
1662,391,10
4399,4388,10
4609,4656,10
5490,4395,10
5989,5911,10
5440,5500,10
92,3802,10
1064,7579,10
3896,5375,10
5481,5500,10
8679,2201,10
3590,1677,10
3847,3865,10
1464,1696,10
2926,2857,10
6418,5596,10
9098,9069,10
2867,1484,10
5440,5443,10
1337,2939,10
2681,2697,10
3544,3576,10
4009,4012,10
5491,5500,10
5500,5443,10
391,1662,10
2926,6813,10
2476,2489,10
7579,1064,10
5596,6418,10
7605,1677,10
2960,4850,10
739,374,10
6813,1208,10
1677,6813,10
5443,5494,10
2201,8596,10
2408,2068,10
4012,4083,10
6813,3503,10
10702,10719,10
5440,5494,10
5798,5744,10
763,1095,9
5744,5706,9
7039,5423,9
7209,4820,9
746,716,9
746,1001,9
2969,928,9
5426,5414,9
4165,9049,9
3021,7747,9
12323,10067,9
4066,4012,9
752,727,9
2075,2062,9
4009,4080,9
4171,6208,9
3677,11275,9
6548,10083,9
8089,8007,9
8562,8596,9
13221,9540,9
997,950,9
975,2939,9
1666,2789,9
5491,2717,9
752,760,9
928,2959,9
2511,1371,9
4761,1158,9
6113,2201,9
2857,3093,9
4339,4083,9
3503,7872,9
9828,1678,9
1026,1025,9
724,1053,9
3477,3421,9
1208,2886,9
4917,4675,9
7872,7820,9
1831,1246,9
3418,6447,9
7209,1715,9
13668,13657,9
5771,5734,9
5706,5720,9
4675,4917,9
6560,8262,9
8158,4249,9
9659,7679,9
2097,9828,9
10067,12323,9
4016,2941,9
5769,5744,9
368,1023,9
2501,2556,9
3361,1966,9
5706,5744,9
7866,7820,9
5490,2886,9
8684,1747,9
751,716,9
5494,4316,9
313,308,9
3421,3477,9
1371,2511,9
4990,4969,9
5912,5978,9
3002,3028,9
928,1484,9
3590,7872,9
6447,8411,9
4316,4395,9
2867,407,9
211,8961,9
6180,8519,9
772,751,9
1095,763,9
4339,4012,9
6813,3093,9
4147,8084,9
2576,248,9
2789,1666,9
4044,1666,9
4013,4059,9
1337,2969,9
1034,1616,9
1246,1831,9
625,1677,9
2969,1371,9
2789,1696,9
3937,3527,9
167,7162,9
5867,8045,9
10764,10702,9
11275,3677,9
2588,12323,9
2117,241,9
8158,7662,9
4774,8260,9
746,763,9
3544,2294,9
928,2969,9
275,248,9
901,2857,9
756,4384,9
10313,10396,9
724,763,9
364,1001,9
5486,5478,9
3527,3937,9
8068,8037,9
13781,13731,9
1001,746,9
2556,2501,9
3858,4522,9
3590,7866,9
8411,6447,9
6089,4552,9
2939,928,9
4025,2511,9
4969,4674,9
9540,13221,9
1023,1095,9
2905,1332,9
4009,4399,9
2939,2867,9
5443,2717,9
2886,5989,9
8007,8089,9
10022,4917,9
746,740,9
751,740,9
2759,2511,9
3503,7866,9
1715,4820,9
1678,9828,9
9540,10067,9
724,740,9
740,772,9
1371,1484,9
2959,407,9
5481,2717,9
5731,5743,9
468,394,9
288,1678,9
3561,3548,9
6020,2939,9
7643,8590,9
740,746,9
4042,4388,9
3028,3002,9
4044,4080,9
4316,4388,9
2789,5401,9
3963,3527,9
9355,8529,9
763,716,9
4399,4009,9
7605,7685,9
13296,13249,9
271,230,9
4399,4339,9
271,264,9
264,230,9
2509,4609,9
3472,2401,9
3590,2857,9
975,2959,9
1484,928,9
2773,4607,9
2717,5481,9
4364,4339,9
1337,2511,9
4200,1413,9
5744,5771,9
5434,4523,9
7636,4404,9
724,746,9
1041,1064,9
7872,3590,9
5522,7209,9
2759,407,9
975,1484,9
6823,6807,9
4774,8262,9
8679,479,9
385,309,9
4009,5426,9
2294,3576,9
1078,6003,9
2857,8158,9
2857,3590,9
8289,3735,9
772,724,9
4011,4083,9
2560,443,9
7605,8190,9
3078,9271,9
7209,5522,9
6084,211,9
3090,9522,9
8326,8961,9
740,763,9
4339,4395,9
2776,901,9
4552,6089,9
1715,5522,9
1984,1976,9
4881,4841,9
4903,4988,9
5459,1464,9
3590,1208,9
2482,3278,9
1208,1677,9
979,1351,9
1865,4674,9
8810,2964,9
724,760,9
3093,2857,9
407,2959,9
4607,1865,9
9271,3078,9
4451,10702,9
760,752,9
3078,3021,9
4042,4025,9
4607,2773,9
5761,5788,9
5789,3093,9
479,8596,9
4009,4044,9
4053,928,9
8961,211,9
309,385,9
4011,1666,9
1677,8190,9
7605,5482,9
2068,3802,9
4044,4012,9
5456,5490,9
3527,3963,9
10396,10313,9
9828,2097,9
1287,1228,9
4316,4399,9
4550,3292,9
6113,479,9
8411,6100,9
5401,2789,9
1715,2231,9
9696,9649,9
1001,368,9
184,1817,9
5744,5769,9
5481,6017,9
8190,1677,9
8262,6560,9
2717,2867,9
4656,2509,9
4969,4990,9
7243,8007,9
740,751,9
6017,6064,9
1351,1377,9
4042,4399,9
5720,5706,9
3292,4550,9
772,716,9
2988,2911,9
1371,2959,9
11275,9063,9
4827,11225,9
10067,9540,9
4059,4013,9
2867,975,9
2479,10023,9
13657,13668,9
1023,746,9
2759,5440,9
7685,8289,9
368,1001,9
733,366,9
9752,1678,9
4080,4044,9
4395,4042,9
1666,4044,9
1678,9752,9
1351,979,9
4468,5509,9
5743,5731,9
5198,8979,9
716,763,9
4066,4011,9
716,701,9
7898,9066,9
407,2759,9
928,407,9
4404,7636,9
139,3889,9
2867,2717,9
2969,407,9
928,4025,9
5414,5426,9
4316,5494,9
8732,7327,9
746,751,9
772,1001,9
1332,2905,9
901,2776,9
4852,2529,9
10322,10334,9
10334,10322,9
11276,3361,9
1064,1041,9
6813,5423,9
2117,2174,9
4012,4011,9
4609,2509,9
5494,2759,9
603,649,9
763,740,9
247,3188,9
1337,2959,9
2511,975,9
419,2488,9
7162,167,9
1228,1287,9
2959,928,9
8006,8036,9
4451,10719,9
10350,8290,9
760,724,9
366,733,9
8084,4147,9
286,292,9
928,2939,9
2759,2867,9
1696,2789,9
930,915,9
7866,3503,9
9522,3090,9
8596,6113,9
833,813,9
2717,2511,9
1678,288,9
4011,4012,9
2886,1208,9
6064,6017,9
8190,7605,9
8078,4389,9
443,2560,9
5530,7677,9
950,959,9
3913,3924,9
4674,3576,9
9282,855,9
8590,7643,9
915,930,9
4066,4080,9
1371,2939,9
5500,4316,9
5426,4009,9
5731,5716,9
2886,5490,9
4820,5522,9
2959,1337,9
4467,4496,9
1484,2759,9
9069,2068,9
716,740,9
701,724,9
2988,4344,9
2488,419,9
2776,2783,9
3414,368,9
4080,4009,9
11175,11180,9
230,271,9
733,374,9
3021,3078,9
2776,2906,9
4011,4009,9
2717,407,9
1208,3590,9
7747,8596,9
1464,2789,9
9282,167,9
724,751,9
364,1023,9
1001,772,9
407,2969,9
10702,10764,9
10719,4451,9
2783,2776,9
2867,2759,9
2511,2717,9
2511,4025,9
4316,5440,9
7810,3802,9
855,167,9
763,724,9
4395,4339,9
4395,4316,9
2906,2776,9
10785,10716,9
11180,11175,9
3889,139,9
772,763,9
2062,53,9
4016,4013,9
1371,2969,9
2906,2857,9
5771,5744,9
5716,5731,9
3093,5789,9
1677,5482,9
8262,4774,9
9252,4827,9
1007,1038,9
928,2867,9
167,855,9
10764,10719,9
9063,11275,9
2271,2225,9
4042,4395,9
5706,5761,9
3802,2068,9
1646,1677,9
3278,1677,9
10203,10234,9
3920,3937,9
10083,6548,9
368,364,9
649,603,9
959,997,9
1023,1053,9
4478,3529,9
8121,4178,9
701,746,9
774,731,9
950,997,9
4012,4044,9
407,928,9
4083,4044,9
4841,4881,9
7820,7866,9
7679,9659,9
288,2097,9
308,313,9
1865,4607,9
3503,3418,9
746,701,9
716,761,9
1023,364,9
7866,3590,9
7872,3503,9
5482,7605,9
4389,8078,9
11198,8664,9
3576,2294,9
928,4053,9
5865,5808,9
7605,7662,9
3802,7810,9
2201,6113,9
4364,5016,9
230,264,9
1053,1001,9
2734,950,9
7662,7605,9
2857,6813,9
9014,9066,9
8290,10350,9
760,746,9
5448,5431,9
8353,7685,9
8260,6560,9
11276,11296,9
2969,975,9
5522,4820,9
2939,975,9
1371,2867,9
4384,756,9
7799,7768,9
11225,4827,9
701,716,9
2345,61,9
2969,1337,9
2231,1715,9
9752,2097,9
1053,1095,9
2174,2117,9
4339,4399,9
5788,5706,9
950,2734,9
2857,6707,9
6113,8596,9
11276,6777,9
255,205,9
2440,2486,9
2097,288,9
4025,928,9
1677,2857,9
1884,4674,9
4942,4969,9
4083,4080,9
248,2576,9
4083,4339,9
920,2437,9
8007,7243,9
10716,10785,9
205,255,9
4388,4042,9
5787,5795,9
3361,11276,9
751,772,9
1651,1046,9
4674,1865,9
6813,2857,9
2926,6707,9
211,6084,9
763,795,9
701,740,9
1966,3361,9
10440,10446,9
7220,2926,9
241,2117,9
1733,5869,9
3590,5789,9
716,1053,9
4009,4011,9
7685,7605,9
1677,3278,9
4827,9252,9
4044,4066,9
8037,8068,9
7560,1822,9
751,746,9
746,1023,9
1046,1651,9
2939,407,9
5490,6020,9
8299,258,9
1484,1371,9
4942,4990,9
2867,1371,9
10067,13221,9
772,740,9
4042,4316,9
4042,2969,9
5798,5720,9
394,468,9
2062,2075,9
4066,4083,9
1616,1034,9
2509,4656,9
2959,975,9
4178,8121,9
248,275,9
727,752,9
772,760,9
2294,3544,9
2867,928,9
5467,5420,9
5795,5787,9
3576,4674,9
8596,8562,9
7721,10067,9
740,716,9
1484,975,9
8363,2973,9
407,1484,9
2857,901,9
4674,2773,9
2964,8810,9
795,763,9
724,701,9
4083,4066,9
4080,4083,9
5440,2717,9
5761,5706,9
5798,5706,9
8461,1613,9
8158,2857,9
760,772,9
441,1646,9
5771,5798,9
3093,6813,9
8045,5867,9
760,740,9
1023,368,9
3924,3913,9
4042,4053,9
3735,8289,9
7685,8353,9
1677,8411,9
13731,13781,9
716,751,9
4399,4042,9
4523,5434,9
11296,11276,9
10702,4451,9
3356,7505,9
5482,1677,9
10798,7209,9
1001,1095,9
5440,4316,9
5440,2759,9
5522,1715,9
6878,2773,9
707,793,9
975,2867,9
2401,3472,9
6560,8260,9
6208,4171,9
9540,12323,9
4053,2511,9
5490,5456,9
7505,3356,9
4034,7209,9
8411,1677,9
407,2867,9
4700,6020,9
8234,8225,9
5789,3590,9
10446,10440,9
813,833,9
2857,2906,9
5706,5798,9
8260,4774,9
8979,5198,9
2511,4053,9
7747,3021,9
1613,8461,9
4249,8158,9
997,959,9
2969,4042,9
2717,5494,9
4316,5500,9
4082,1651,9
4044,4009,9
2939,1371,9
3937,3920,9
4388,4316,9
4674,1884,9
7820,7872,9
8596,7747,9
2097,9752,9
793,707,9
5500,2717,9
1158,4761,9
2939,6020,9
4066,4009,9
4363,4056,9
5744,5720,9
4820,1715,9
2486,2440,9
2501,1272,9
5734,5771,9
6020,4700,9
746,760,9
755,740,9
802,831,9
6707,2926,9
740,701,9
3590,7605,9
10023,2479,9
2911,2988,9
2437,920,9
8590,5867,9
1822,7560,9
11808,10731,9
12323,9540,9
8289,7685,9
6777,11276,9
724,772,9
2941,4016,9
6020,5490,9
5509,4468,9
9649,9696,9
8519,6180,9
716,772,9
740,755,9
1053,716,9
407,2717,9
5478,5486,9
2759,5494,9
5978,5912,9
258,8299,9
10541,855,9
3637,3609,9
4044,4083,9
2759,5500,9
855,9282,9
1053,1023,9
4080,4066,9
2717,1484,9
10234,10203,9
5016,4364,9
3548,3561,9
5720,5798,9
1651,4082,9
3590,3278,9
4820,7209,9
855,10541,9
12323,2588,9
740,760,9
731,774,9
5486,5464,9
4344,2988,9
5989,2886,9
8225,8234,9
7677,5530,9
6707,2857,9
763,772,9
1095,1053,9
5464,5486,9
5431,5448,9
5720,5744,9
1095,1001,9
1001,364,9
4012,4066,9
4012,4339,9
5788,5761,9
6813,7605,9
1038,1007,9
1817,184,9
1484,407,9
10731,11808,9
4011,4066,9
3188,247,9
975,2969,9
2759,1484,9
4990,4942,9
8036,8006,9
2773,6878,9
5423,7039,9
13249,13296,9
761,716,9
4013,4016,9
2511,1337,9
2717,5443,9
7209,4034,9
4917,10022,9
10067,7721,9
264,271,9
4316,4042,9
1413,4200,9
5869,1733,9
6017,5481,9
773,750,9
4009,4066,9
4388,2959,9
7605,6813,9
1095,1023,9
4056,4363,9
2511,2759,9
2959,4388,9
4674,4969,9
2068,9069,9
751,724,9
1001,1053,9
1053,724,9
53,2062,9
4083,4011,9
4053,4042,9
1646,441,9
4969,4942,9
5420,5467,9
2857,1677,9
6100,8411,9
3278,2482,9
772,701,9
7327,8732,9
292,286,9
9066,9014,9
3418,3503,9
2529,4852,9
479,8679,9
5500,2759,9
3937,5467,9
5423,6813,9
746,724,9
1377,1351,9
4339,4364,9
1677,3418,9
1715,7209,9
1025,1026,9
2717,5440,9
740,724,9
4011,4080,9
4373,2717,9
2225,2271,9
368,3414,9
1677,1208,9
407,2939,9
9282,3589,9
5808,5865,9
7605,3590,9
167,9282,9
1484,2717,9
975,2511,9
6003,1078,9
7209,10798,9
5706,5788,9
6807,6823,9
763,746,9
701,772,9
3529,4478,9
9049,4165,9
8529,9355,9
959,950,9
7662,8158,9
8664,11198,9
4025,4042,9
1677,625,9
2789,1464,9
2773,4674,9
4988,4903,9
2717,5500,9
10719,10764,9
8961,8326,9
13221,10067,9
1677,1646,9
1272,2501,9
7768,7799,9
9066,7898,9
1976,1984,9
2867,2939,9
3589,9282,9
6447,3418,9
364,368,9
716,746,9
61,2345,9
4522,3858,9
5467,3937,9
831,802,9
4399,4316,9
2926,7220,9
2959,1371,9
1747,8684,9
750,773,9
3609,3637,9
4066,4044,9
4080,4011,9
2717,5491,9
5494,2717,9
479,6113,9
3418,1677,9
5867,8590,9
8596,479,9
4496,4467,9
1666,4011,9
1464,5459,9
3278,3590,9
2973,8363,9
374,733,9
2717,4373,9
5798,5771,9
